ResumeIndex,Category,JobRank,JobID,JobTitle,MatchScore,MissingSkills,ResumeReadability
480,Automation Testing,2,1644,Software Engineer,0.4271755765637375,,-230.49950207468873
480,Automation Testing,3,1132,Software Engineer,0.37730640887394035,"aws, sql, python",-230.49950207468873
481,Electrical Engineering,1,393,Django Developer,0.18718901409594368,"sql, python, javascript, django, java",-494.5207185628742
481,Electrical Engineering,2,669,Database Administrator,0.17418488224637668,,-494.5207185628742
481,Electrical Engineering,3,2245,Backend Developer,0.1723888303908398,"sql, java, javascript",-494.5207185628742
482,Electrical Engineering,1,2162,PHP Developer,0.19457439782059932,,-60.47
482,Electrical Engineering,2,899,Machine Learning,0.16152236692800018,python,-60.47
482,Electrical Engineering,3,1144,Java Developer,0.1459394904937642,java,-60.47
483,Electrical Engineering,1,2145,Database Administrator,0.17259796231226127,"sql, excel",-452.57899999999995
483,Electrical Engineering,2,2224,Database Administrator,0.17169016652403168,"sql, excel",-452.57899999999995
483,Electrical Engineering,3,1225,DevOps Engineer,0.16476242612453934,"aws, excel",-452.57899999999995
484,Electrical Engineering,1,891,Machine Learning,0.17582748654986272,"machine learning, python, excel",-73.05306451612898
484,Electrical Engineering,2,393,Django Developer,0.16890586526527201,"sql, python, javascript, django, java",-73.05306451612898
484,Electrical Engineering,3,756,Django Developer,0.1554508311959882,"django, java, python, javascript",-73.05306451612898
485,Electrical Engineering,1,938,Network Administrator,0.243115456631434,sql,-233.13959183673467
485,Electrical Engineering,2,2145,Database Administrator,0.19360639599410626,"sql, excel",-233.13959183673467
485,Electrical Engineering,3,2020,Network Administrator,0.1757708183967972,,-233.13959183673467
486,Electrical Engineering,1,393,Django Developer,0.18718901409594368,"sql, python, javascript, django, java",-494.5207185628742
486,Electrical Engineering,2,669,Database Administrator,0.17418488224637668,,-494.5207185628742
486,Electrical Engineering,3,2245,Backend Developer,0.1723888303908398,"sql, java, javascript",-494.5207185628742
487,Electrical Engineering,1,2162,PHP Developer,0.19457439782059932,,-60.47
487,Electrical Engineering,2,899,Machine Learning,0.16152236692800018,python,-60.47
487,Electrical Engineering,3,1144,Java Developer,0.1459394904937642,java,-60.47
488,Electrical Engineering,1,2145,Database Administrator,0.17259796231226127,"sql, excel",-452.57899999999995
488,Electrical Engineering,2,2224,Database Administrator,0.17169016652403168,"sql, excel",-452.57899999999995
488,Electrical Engineering,3,1225,DevOps Engineer,0.16476242612453934,"aws, excel",-452.57899999999995
489,Electrical Engineering,1,891,Machine Learning,0.17582748654986272,"machine learning, python, excel",-73.05306451612898
489,Electrical Engineering,2,393,Django Developer,0.16890586526527201,"sql, python, javascript, django, java",-73.05306451612898
489,Electrical Engineering,3,756,Django Developer,0.1554508311959882,"django, java, python, javascript",-73.05306451612898
490,Electrical Engineering,1,938,Network Administrator,0.243115456631434,sql,-233.13959183673467
490,Electrical Engineering,2,2145,Database Administrator,0.19360639599410626,"sql, excel",-233.13959183673467
490,Electrical Engineering,3,2020,Network Administrator,0.1757708183967972,,-233.13959183673467
491,Electrical Engineering,1,393,Django Developer,0.18718901409594368,"sql, python, javascript, django, java",-494.5207185628742
491,Electrical Engineering,2,669,Database Administrator,0.17418488224637668,,-494.5207185628742
491,Electrical Engineering,3,2245,Backend Developer,0.1723888303908398,"sql, java, javascript",-494.5207185628742
492,Electrical Engineering,1,2162,PHP Developer,0.19457439782059932,,-60.47
492,Electrical Engineering,2,899,Machine Learning,0.16152236692800018,python,-60.47
492,Electrical Engineering,3,1144,Java Developer,0.1459394904937642,java,-60.47
493,Electrical Engineering,1,2145,Database Administrator,0.17259796231226127,"sql, excel",-452.57899999999995
493,Electrical Engineering,2,2224,Database Administrator,0.17169016652403168,"sql, excel",-452.57899999999995
493,Electrical Engineering,3,1225,DevOps Engineer,0.16476242612453934,"aws, excel",-452.57899999999995
494,Electrical Engineering,1,891,Machine Learning,0.17582748654986272,"machine learning, python, excel",-73.05306451612898
494,Electrical Engineering,2,393,Django Developer,0.16890586526527201,"sql, python, javascript, django, java",-73.05306451612898
494,Electrical Engineering,3,756,Django Developer,0.1554508311959882,"django, java, python, javascript",-73.05306451612898
495,Electrical Engineering,1,938,Network Administrator,0.243115456631434,sql,-233.13959183673467
495,Electrical Engineering,2,2145,Database Administrator,0.19360639599410626,"sql, excel",-233.13959183673467
495,Electrical Engineering,3,2020,Network Administrator,0.1757708183967972,,-233.13959183673467
496,Electrical Engineering,1,393,Django Developer,0.18718901409594368,"sql, python, javascript, django, java",-494.5207185628742
496,Electrical Engineering,2,669,Database Administrator,0.17418488224637668,,-494.5207185628742
496,Electrical Engineering,3,2245,Backend Developer,0.1723888303908398,"sql, java, javascript",-494.5207185628742
497,Electrical Engineering,1,2162,PHP Developer,0.19457439782059932,,-60.47
497,Electrical Engineering,2,899,Machine Learning,0.16152236692800018,python,-60.47
497,Electrical Engineering,3,1144,Java Developer,0.1459394904937642,java,-60.47
498,Electrical Engineering,1,2145,Database Administrator,0.17259796231226127,"sql, excel",-452.57899999999995
498,Electrical Engineering,2,2224,Database Administrator,0.17169016652403168,"sql, excel",-452.57899999999995
498,Electrical Engineering,3,1225,DevOps Engineer,0.16476242612453934,"aws, excel",-452.57899999999995
499,Electrical Engineering,1,891,Machine Learning,0.17582748654986272,"machine learning, python, excel",-73.05306451612898
499,Electrical Engineering,2,393,Django Developer,0.16890586526527201,"sql, python, javascript, django, java",-73.05306451612898
499,Electrical Engineering,3,756,Django Developer,0.1554508311959882,"django, java, python, javascript",-73.05306451612898
500,Electrical Engineering,1,938,Network Administrator,0.243115456631434,sql,-233.13959183673467
500,Electrical Engineering,2,2145,Database Administrator,0.19360639599410626,"sql, excel",-233.13959183673467
500,Electrical Engineering,3,2020,Network Administrator,0.1757708183967972,,-233.13959183673467
501,Electrical Engineering,1,393,Django Developer,0.18718901409594368,"sql, python, javascript, django, java",-494.5207185628742
501,Electrical Engineering,2,669,Database Administrator,0.17418488224637668,,-494.5207185628742
501,Electrical Engineering,3,2245,Backend Developer,0.1723888303908398,"sql, java, javascript",-494.5207185628742
502,Electrical Engineering,1,2162,PHP Developer,0.19457439782059932,,-60.47
502,Electrical Engineering,2,899,Machine Learning,0.16152236692800018,python,-60.47
502,Electrical Engineering,3,1144,Java Developer,0.1459394904937642,java,-60.47
503,Electrical Engineering,1,2145,Database Administrator,0.17259796231226127,"sql, excel",-452.57899999999995
503,Electrical Engineering,2,2224,Database Administrator,0.17169016652403168,"sql, excel",-452.57899999999995
503,Electrical Engineering,3,1225,DevOps Engineer,0.16476242612453934,"aws, excel",-452.57899999999995
504,Electrical Engineering,1,891,Machine Learning,0.17582748654986272,"machine learning, python, excel",-73.05306451612898
504,Electrical Engineering,2,393,Django Developer,0.16890586526527201,"sql, python, javascript, django, java",-73.05306451612898
504,Electrical Engineering,3,756,Django Developer,0.1554508311959882,"django, java, python, javascript",-73.05306451612898
505,Electrical Engineering,1,938,Network Administrator,0.243115456631434,sql,-233.13959183673467
505,Electrical Engineering,2,2145,Database Administrator,0.19360639599410626,"sql, excel",-233.13959183673467
505,Electrical Engineering,3,2020,Network Administrator,0.1757708183967972,,-233.13959183673467
506,Electrical Engineering,1,393,Django Developer,0.18718901409594368,"sql, python, javascript, django, java",-494.5207185628742
506,Electrical Engineering,2,669,Database Administrator,0.17418488224637668,,-494.5207185628742
506,Electrical Engineering,3,2245,Backend Developer,0.1723888303908398,"sql, java, javascript",-494.5207185628742
507,Electrical Engineering,1,2162,PHP Developer,0.19457439782059932,,-60.47
507,Electrical Engineering,2,899,Machine Learning,0.16152236692800018,python,-60.47
507,Electrical Engineering,3,1144,Java Developer,0.1459394904937642,java,-60.47
508,Electrical Engineering,1,2145,Database Administrator,0.17259796231226127,"sql, excel",-452.57899999999995
508,Electrical Engineering,2,2224,Database Administrator,0.17169016652403168,"sql, excel",-452.57899999999995
508,Electrical Engineering,3,1225,DevOps Engineer,0.16476242612453934,"aws, excel",-452.57899999999995
509,Electrical Engineering,1,891,Machine Learning,0.17582748654986272,"machine learning, python, excel",-73.05306451612898
509,Electrical Engineering,2,393,Django Developer,0.16890586526527201,"sql, python, javascript, django, java",-73.05306451612898
509,Electrical Engineering,3,756,Django Developer,0.1554508311959882,"django, java, python, javascript",-73.05306451612898
510,Electrical Engineering,1,938,Network Administrator,0.243115456631434,sql,-233.13959183673467
510,Electrical Engineering,2,2145,Database Administrator,0.19360639599410626,"sql, excel",-233.13959183673467
510,Electrical Engineering,3,2020,Network Administrator,0.1757708183967972,,-233.13959183673467
511,Operations Manager,1,268,DevOps Engineer,0.36218167286171904,"sap, java, python, aws",-1225.1542291838416
511,Operations Manager,2,23,JavaScript Developer,0.3370960683594751,"java, python, javascript",-1225.1542291838416
511,Operations Manager,3,1474,DevOps Engineer,0.33615602646220133,"aws, java, python",-1225.1542291838416
512,Operations Manager,1,268,DevOps Engineer,0.30192058872762906,"sap, java, python, aws",-678.2414864864863
512,Operations Manager,2,337,Software Engineer,0.2783795324123982,,-678.2414864864863
512,Operations Manager,3,1119,iOS Developer,0.2772856401415535,,-678.2414864864863
513,Operations Manager,1,2120,Database Administrator,0.3241726225997475,excel,-1250.707682926829
513,Operations Manager,2,268,DevOps Engineer,0.28711723292827074,"python, sap, aws, java, excel",-1250.707682926829
513,Operations Manager,3,702,DevOps Engineer,0.28566089755458923,"aws, python",-1250.707682926829
514,Operations Manager,1,1957,Node js developer,0.26454168258911503,"java, react, javascript",-1466.8749175824175
514,Operations Manager,2,2084,Machine Learning,0.25276520709213696,"machine learning, tableau, sql, python",-1466.8749175824175
514,Operations Manager,3,1883,Full Stack Developer,0.24678324550441125,"java, javascript",-1466.8749175824175
515,Operations Manager,1,268,DevOps Engineer,0.36218167286171904,"sap, java, python, aws",-1225.1542291838416
515,Operations Manager,2,23,JavaScript Developer,0.3370960683594751,"java, python, javascript",-1225.1542291838416
515,Operations Manager,3,1474,DevOps Engineer,0.33615602646220133,"aws, java, python",-1225.1542291838416
516,Operations Manager,1,268,DevOps Engineer,0.30192058872762906,"sap, java, python, aws",-678.2414864864863
516,Operations Manager,2,337,Software Engineer,0.2783795324123982,,-678.2414864864863
516,Operations Manager,3,1119,iOS Developer,0.2772856401415535,,-678.2414864864863
517,Operations Manager,1,2120,Database Administrator,0.3241726225997475,excel,-1250.707682926829
517,Operations Manager,2,268,DevOps Engineer,0.28711723292827074,"python, sap, aws, java, excel",-1250.707682926829
517,Operations Manager,3,702,DevOps Engineer,0.28566089755458923,"aws, python",-1250.707682926829
518,Operations Manager,1,1957,Node js developer,0.26454168258911503,"java, react, javascript",-1466.8749175824175
518,Operations Manager,2,2084,Machine Learning,0.25276520709213696,"machine learning, tableau, sql, python",-1466.8749175824175
518,Operations Manager,3,1883,Full Stack Developer,0.24678324550441125,"java, javascript",-1466.8749175824175
519,Operations Manager,1,268,DevOps Engineer,0.36218167286171904,"sap, java, python, aws",-1225.1542291838416
519,Operations Manager,2,23,JavaScript Developer,0.3370960683594751,"java, python, javascript",-1225.1542291838416
519,Operations Manager,3,1474,DevOps Engineer,0.33615602646220133,"aws, java, python",-1225.1542291838416
520,Operations Manager,1,268,DevOps Engineer,0.30192058872762906,"sap, java, python, aws",-678.2414864864863
520,Operations Manager,2,337,Software Engineer,0.2783795324123982,,-678.2414864864863
520,Operations Manager,3,1119,iOS Developer,0.2772856401415535,,-678.2414864864863
521,Operations Manager,1,2120,Database Administrator,0.3241726225997475,excel,-1250.707682926829
521,Operations Manager,2,268,DevOps Engineer,0.28711723292827074,"python, sap, aws, java, excel",-1250.707682926829
521,Operations Manager,3,702,DevOps Engineer,0.28566089755458923,"aws, python",-1250.707682926829
522,Operations Manager,1,1957,Node js developer,0.26454168258911503,"java, react, javascript",-1466.8749175824175
522,Operations Manager,2,2084,Machine Learning,0.25276520709213696,"machine learning, tableau, sql, python",-1466.8749175824175
522,Operations Manager,3,1883,Full Stack Developer,0.24678324550441125,"java, javascript",-1466.8749175824175
523,Operations Manager,1,268,DevOps Engineer,0.36218167286171904,"sap, java, python, aws",-1225.1542291838416
523,Operations Manager,2,23,JavaScript Developer,0.3370960683594751,"java, python, javascript",-1225.1542291838416
523,Operations Manager,3,1474,DevOps Engineer,0.33615602646220133,"aws, java, python",-1225.1542291838416
524,Operations Manager,1,268,DevOps Engineer,0.30192058872762906,"sap, java, python, aws",-678.2414864864863
524,Operations Manager,2,337,Software Engineer,0.2783795324123982,,-678.2414864864863
524,Operations Manager,3,1119,iOS Developer,0.2772856401415535,,-678.2414864864863
525,Operations Manager,1,2120,Database Administrator,0.3241726225997475,excel,-1250.707682926829
525,Operations Manager,2,268,DevOps Engineer,0.28711723292827074,"python, sap, aws, java, excel",-1250.707682926829
525,Operations Manager,3,702,DevOps Engineer,0.28566089755458923,"aws, python",-1250.707682926829
526,Operations Manager,1,1957,Node js developer,0.26454168258911503,"java, react, javascript",-1466.8749175824175
526,Operations Manager,2,2084,Machine Learning,0.25276520709213696,"machine learning, tableau, sql, python",-1466.8749175824175
526,Operations Manager,3,1883,Full Stack Developer,0.24678324550441125,"java, javascript",-1466.8749175824175
527,Operations Manager,1,268,DevOps Engineer,0.36218167286171904,"sap, java, python, aws",-1225.1542291838416
527,Operations Manager,2,23,JavaScript Developer,0.3370960683594751,"java, python, javascript",-1225.1542291838416
527,Operations Manager,3,1474,DevOps Engineer,0.33615602646220133,"aws, java, python",-1225.1542291838416
528,Operations Manager,1,268,DevOps Engineer,0.30192058872762906,"sap, java, python, aws",-678.2414864864863
528,Operations Manager,2,337,Software Engineer,0.2783795324123982,,-678.2414864864863
528,Operations Manager,3,1119,iOS Developer,0.2772856401415535,,-678.2414864864863
529,Operations Manager,1,2120,Database Administrator,0.3241726225997475,excel,-1250.707682926829
529,Operations Manager,2,268,DevOps Engineer,0.28711723292827074,"python, sap, aws, java, excel",-1250.707682926829
529,Operations Manager,3,702,DevOps Engineer,0.28566089755458923,"aws, python",-1250.707682926829
530,Operations Manager,1,1957,Node js developer,0.26454168258911503,"java, react, javascript",-1466.8749175824175
530,Operations Manager,2,2084,Machine Learning,0.25276520709213696,"machine learning, tableau, sql, python",-1466.8749175824175
530,Operations Manager,3,1883,Full Stack Developer,0.24678324550441125,"java, javascript",-1466.8749175824175
531,Operations Manager,1,268,DevOps Engineer,0.36218167286171904,"sap, java, python, aws",-1225.1542291838416
531,Operations Manager,2,23,JavaScript Developer,0.3370960683594751,"java, python, javascript",-1225.1542291838416
531,Operations Manager,3,1474,DevOps Engineer,0.33615602646220133,"aws, java, python",-1225.1542291838416
532,Operations Manager,1,268,DevOps Engineer,0.30192058872762906,"sap, java, python, aws",-678.2414864864863
532,Operations Manager,2,337,Software Engineer,0.2783795324123982,,-678.2414864864863
532,Operations Manager,3,1119,iOS Developer,0.2772856401415535,,-678.2414864864863
533,Operations Manager,1,2120,Database Administrator,0.3241726225997475,excel,-1250.707682926829
533,Operations Manager,2,268,DevOps Engineer,0.28711723292827074,"python, sap, aws, java, excel",-1250.707682926829
533,Operations Manager,3,702,DevOps Engineer,0.28566089755458923,"aws, python",-1250.707682926829
534,Operations Manager,1,1957,Node js developer,0.26454168258911503,"java, react, javascript",-1466.8749175824175
534,Operations Manager,2,2084,Machine Learning,0.25276520709213696,"machine learning, tableau, sql, python",-1466.8749175824175
534,Operations Manager,3,1883,Full Stack Developer,0.24678324550441125,"java, javascript",-1466.8749175824175
535,Operations Manager,1,268,DevOps Engineer,0.36218167286171904,"sap, java, python, aws",-1225.1542291838416
535,Operations Manager,2,23,JavaScript Developer,0.3370960683594751,"java, python, javascript",-1225.1542291838416
535,Operations Manager,3,1474,DevOps Engineer,0.33615602646220133,"aws, java, python",-1225.1542291838416
536,Operations Manager,1,268,DevOps Engineer,0.30192058872762906,"sap, java, python, aws",-678.2414864864863
536,Operations Manager,2,337,Software Engineer,0.2783795324123982,,-678.2414864864863
536,Operations Manager,3,1119,iOS Developer,0.2772856401415535,,-678.2414864864863
537,Operations Manager,1,2120,Database Administrator,0.3241726225997475,excel,-1250.707682926829
537,Operations Manager,2,268,DevOps Engineer,0.28711723292827074,"python, sap, aws, java, excel",-1250.707682926829
537,Operations Manager,3,702,DevOps Engineer,0.28566089755458923,"aws, python",-1250.707682926829
538,Operations Manager,1,1957,Node js developer,0.26454168258911503,"java, react, javascript",-1466.8749175824175
538,Operations Manager,2,2084,Machine Learning,0.25276520709213696,"machine learning, tableau, sql, python",-1466.8749175824175
538,Operations Manager,3,1883,Full Stack Developer,0.24678324550441125,"java, javascript",-1466.8749175824175
539,Operations Manager,1,268,DevOps Engineer,0.36218167286171904,"sap, java, python, aws",-1225.1542291838416
539,Operations Manager,2,23,JavaScript Developer,0.3370960683594751,"java, python, javascript",-1225.1542291838416
539,Operations Manager,3,1474,DevOps Engineer,0.33615602646220133,"aws, java, python",-1225.1542291838416
540,Operations Manager,1,268,DevOps Engineer,0.30192058872762906,"sap, java, python, aws",-678.2414864864863
540,Operations Manager,2,337,Software Engineer,0.2783795324123982,,-678.2414864864863
540,Operations Manager,3,1119,iOS Developer,0.2772856401415535,,-678.2414864864863
541,Operations Manager,1,2120,Database Administrator,0.3241726225997475,excel,-1250.707682926829
541,Operations Manager,2,268,DevOps Engineer,0.28711723292827074,"python, sap, aws, java, excel",-1250.707682926829
541,Operations Manager,3,702,DevOps Engineer,0.28566089755458923,"aws, python",-1250.707682926829
542,Operations Manager,1,1957,Node js developer,0.26454168258911503,"java, react, javascript",-1466.8749175824175
542,Operations Manager,2,2084,Machine Learning,0.25276520709213696,"machine learning, tableau, sql, python",-1466.8749175824175
542,Operations Manager,3,1883,Full Stack Developer,0.24678324550441125,"java, javascript",-1466.8749175824175
543,Operations Manager,1,268,DevOps Engineer,0.36218167286171904,"sap, java, python, aws",-1225.1542291838416
543,Operations Manager,2,23,JavaScript Developer,0.3370960683594751,"java, python, javascript",-1225.1542291838416
543,Operations Manager,3,1474,DevOps Engineer,0.33615602646220133,"aws, java, python",-1225.1542291838416
544,Operations Manager,1,268,DevOps Engineer,0.30192058872762906,"sap, java, python, aws",-678.2414864864863
544,Operations Manager,2,337,Software Engineer,0.2783795324123982,,-678.2414864864863
544,Operations Manager,3,1119,iOS Developer,0.2772856401415535,,-678.2414864864863
545,Operations Manager,1,2120,Database Administrator,0.3241726225997475,excel,-1250.707682926829
545,Operations Manager,2,268,DevOps Engineer,0.28711723292827074,"python, sap, aws, java, excel",-1250.707682926829
545,Operations Manager,3,702,DevOps Engineer,0.28566089755458923,"aws, python",-1250.707682926829
546,Operations Manager,1,1957,Node js developer,0.26454168258911503,"java, react, javascript",-1466.8749175824175
546,Operations Manager,2,2084,Machine Learning,0.25276520709213696,"machine learning, tableau, sql, python",-1466.8749175824175
546,Operations Manager,3,1883,Full Stack Developer,0.24678324550441125,"java, javascript",-1466.8749175824175
547,Operations Manager,1,268,DevOps Engineer,0.36218167286171904,"sap, java, python, aws",-1225.1542291838416
547,Operations Manager,2,23,JavaScript Developer,0.3370960683594751,"java, python, javascript",-1225.1542291838416
547,Operations Manager,3,1474,DevOps Engineer,0.33615602646220133,"aws, java, python",-1225.1542291838416
548,Operations Manager,1,268,DevOps Engineer,0.30192058872762906,"sap, java, python, aws",-678.2414864864863
548,Operations Manager,2,337,Software Engineer,0.2783795324123982,,-678.2414864864863
548,Operations Manager,3,1119,iOS Developer,0.2772856401415535,,-678.2414864864863
549,Operations Manager,1,2120,Database Administrator,0.3241726225997475,excel,-1250.707682926829
549,Operations Manager,2,268,DevOps Engineer,0.28711723292827074,"python, sap, aws, java, excel",-1250.707682926829
549,Operations Manager,3,702,DevOps Engineer,0.28566089755458923,"aws, python",-1250.707682926829
550,Operations Manager,1,1957,Node js developer,0.26454168258911503,"java, react, javascript",-1466.8749175824175
550,Operations Manager,2,2084,Machine Learning,0.25276520709213696,"machine learning, tableau, sql, python",-1466.8749175824175
550,Operations Manager,3,1883,Full Stack Developer,0.24678324550441125,"java, javascript",-1466.8749175824175
551,Python Developer,1,1966,Backend Developer,0.2823855982555008,,-290.77436305732476
551,Python Developer,2,1405,Django Developer,0.2656934873981672,sap,-290.77436305732476
551,Python Developer,3,1908,Django Developer,0.2624209461870637,,-290.77436305732476
552,Python Developer,1,467,Backend Developer,0.21272629889626593,"django, sql",-33.94318181818181
552,Python Developer,2,1091,Django Developer,0.2125069271690583,"django, java, javascript",-33.94318181818181
552,Python Developer,3,1550,PHP Developer,0.21149196322620362,,-33.94318181818181
553,Python Developer,1,334,Django Developer,0.28084887773841016,"django, sap, aws, react",-69.98923076923074
553,Python Developer,2,902,Django Developer,0.2184810902857884,"django, java, javascript",-69.98923076923074
553,Python Developer,3,1074,Django Developer,0.21727036919381493,"django, java, javascript",-69.98923076923074
554,Python Developer,1,244,Django Developer,0.38113536441181634,"java, javascript",-293.3105015673981
554,Python Developer,2,1427,Django Developer,0.3564115500467595,"aws, java, react, javascript",-293.3105015673981
554,Python Developer,3,1824,Django Developer,0.3380360640653393,"aws, java, react, javascript",-293.3105015673981
555,Python Developer,1,1570,JavaScript Developer,0.18216127137204818,"aws, java, react, javascript",-197.22760563380277
555,Python Developer,2,798,Node js developer,0.16807891355377252,,-197.22760563380277
555,Python Developer,3,1477,Django Developer,0.1658859099576315,"java, react, javascript",-197.22760563380277
556,Python Developer,1,334,Django Developer,0.27524545278631657,"sap, aws, react",-118.75844827586205
556,Python Developer,2,902,Django Developer,0.2705368619994772,javascript,-118.75844827586205
556,Python Developer,3,244,Django Developer,0.2691586923325572,javascript,-118.75844827586205
557,Python Developer,1,1966,Backend Developer,0.2823855982555008,,-290.77436305732476
557,Python Developer,2,1405,Django Developer,0.2656934873981672,sap,-290.77436305732476
557,Python Developer,3,1908,Django Developer,0.2624209461870637,,-290.77436305732476
558,Python Developer,1,467,Backend Developer,0.21272629889626593,"django, sql",-33.94318181818181
558,Python Developer,2,1091,Django Developer,0.2125069271690583,"django, java, javascript",-33.94318181818181
558,Python Developer,3,1550,PHP Developer,0.21149196322620362,,-33.94318181818181
559,Python Developer,1,334,Django Developer,0.28084887773841016,"django, sap, aws, react",-69.98923076923074
559,Python Developer,2,902,Django Developer,0.2184810902857884,"django, java, javascript",-69.98923076923074
559,Python Developer,3,1074,Django Developer,0.21727036919381493,"django, java, javascript",-69.98923076923074
560,Python Developer,1,244,Django Developer,0.38113536441181634,"java, javascript",-293.3105015673981
560,Python Developer,2,1427,Django Developer,0.3564115500467595,"aws, java, react, javascript",-293.3105015673981
560,Python Developer,3,1824,Django Developer,0.3380360640653393,"aws, java, react, javascript",-293.3105015673981
561,Python Developer,1,1570,JavaScript Developer,0.18216127137204818,"aws, java, react, javascript",-197.22760563380277
561,Python Developer,2,798,Node js developer,0.16807891355377252,,-197.22760563380277
561,Python Developer,3,1477,Django Developer,0.1658859099576315,"java, react, javascript",-197.22760563380277
562,Python Developer,1,334,Django Developer,0.27524545278631657,"sap, aws, react",-118.75844827586205
562,Python Developer,2,902,Django Developer,0.2705368619994772,javascript,-118.75844827586205
562,Python Developer,3,244,Django Developer,0.2691586923325572,javascript,-118.75844827586205
563,Python Developer,1,1966,Backend Developer,0.2823855982555008,,-290.77436305732476
563,Python Developer,2,1405,Django Developer,0.2656934873981672,sap,-290.77436305732476
563,Python Developer,3,1908,Django Developer,0.2624209461870637,,-290.77436305732476
564,Python Developer,1,467,Backend Developer,0.21272629889626593,"django, sql",-33.94318181818181
564,Python Developer,2,1091,Django Developer,0.2125069271690583,"django, java, javascript",-33.94318181818181
564,Python Developer,3,1550,PHP Developer,0.21149196322620362,,-33.94318181818181
565,Python Developer,1,334,Django Developer,0.28084887773841016,"django, sap, aws, react",-69.98923076923074
565,Python Developer,2,902,Django Developer,0.2184810902857884,"django, java, javascript",-69.98923076923074
565,Python Developer,3,1074,Django Developer,0.21727036919381493,"django, java, javascript",-69.98923076923074
566,Python Developer,1,244,Django Developer,0.38113536441181634,"java, javascript",-293.3105015673981
566,Python Developer,2,1427,Django Developer,0.3564115500467595,"aws, java, react, javascript",-293.3105015673981
566,Python Developer,3,1824,Django Developer,0.3380360640653393,"aws, java, react, javascript",-293.3105015673981
567,Python Developer,1,1570,JavaScript Developer,0.18216127137204818,"aws, java, react, javascript",-197.22760563380277
567,Python Developer,2,798,Node js developer,0.16807891355377252,,-197.22760563380277
567,Python Developer,3,1477,Django Developer,0.1658859099576315,"java, react, javascript",-197.22760563380277
568,Python Developer,1,334,Django Developer,0.27524545278631657,"sap, aws, react",-118.75844827586205
568,Python Developer,2,902,Django Developer,0.2705368619994772,javascript,-118.75844827586205
568,Python Developer,3,244,Django Developer,0.2691586923325572,javascript,-118.75844827586205
569,Python Developer,1,1966,Backend Developer,0.2823855982555008,,-290.77436305732476
569,Python Developer,2,1405,Django Developer,0.2656934873981672,sap,-290.77436305732476
569,Python Developer,3,1908,Django Developer,0.2624209461870637,,-290.77436305732476
570,Python Developer,1,467,Backend Developer,0.21272629889626593,"django, sql",-33.94318181818181
570,Python Developer,2,1091,Django Developer,0.2125069271690583,"django, java, javascript",-33.94318181818181
570,Python Developer,3,1550,PHP Developer,0.21149196322620362,,-33.94318181818181
571,Python Developer,1,334,Django Developer,0.28084887773841016,"django, sap, aws, react",-69.98923076923074
571,Python Developer,2,902,Django Developer,0.2184810902857884,"django, java, javascript",-69.98923076923074
571,Python Developer,3,1074,Django Developer,0.21727036919381493,"django, java, javascript",-69.98923076923074
572,Python Developer,1,244,Django Developer,0.38113536441181634,"java, javascript",-293.3105015673981
572,Python Developer,2,1427,Django Developer,0.3564115500467595,"aws, java, react, javascript",-293.3105015673981
572,Python Developer,3,1824,Django Developer,0.3380360640653393,"aws, java, react, javascript",-293.3105015673981
573,Python Developer,1,1570,JavaScript Developer,0.18216127137204818,"aws, java, react, javascript",-197.22760563380277
573,Python Developer,2,798,Node js developer,0.16807891355377252,,-197.22760563380277
573,Python Developer,3,1477,Django Developer,0.1658859099576315,"java, react, javascript",-197.22760563380277
574,Python Developer,1,334,Django Developer,0.27524545278631657,"sap, aws, react",-118.75844827586205
574,Python Developer,2,902,Django Developer,0.2705368619994772,javascript,-118.75844827586205
574,Python Developer,3,244,Django Developer,0.2691586923325572,javascript,-118.75844827586205
575,Python Developer,1,1966,Backend Developer,0.2823855982555008,,-290.77436305732476
575,Python Developer,2,1405,Django Developer,0.2656934873981672,sap,-290.77436305732476
575,Python Developer,3,1908,Django Developer,0.2624209461870637,,-290.77436305732476
576,Python Developer,1,467,Backend Developer,0.21272629889626593,"django, sql",-33.94318181818181
576,Python Developer,2,1091,Django Developer,0.2125069271690583,"django, java, javascript",-33.94318181818181
576,Python Developer,3,1550,PHP Developer,0.21149196322620362,,-33.94318181818181
577,Python Developer,1,334,Django Developer,0.28084887773841016,"django, sap, aws, react",-69.98923076923074
577,Python Developer,2,902,Django Developer,0.2184810902857884,"django, java, javascript",-69.98923076923074
577,Python Developer,3,1074,Django Developer,0.21727036919381493,"django, java, javascript",-69.98923076923074
578,Python Developer,1,244,Django Developer,0.38113536441181634,"java, javascript",-293.3105015673981
578,Python Developer,2,1427,Django Developer,0.3564115500467595,"aws, java, react, javascript",-293.3105015673981
578,Python Developer,3,1824,Django Developer,0.3380360640653393,"aws, java, react, javascript",-293.3105015673981
579,Python Developer,1,1570,JavaScript Developer,0.18216127137204818,"aws, java, react, javascript",-197.22760563380277
579,Python Developer,2,798,Node js developer,0.16807891355377252,,-197.22760563380277
579,Python Developer,3,1477,Django Developer,0.1658859099576315,"java, react, javascript",-197.22760563380277
580,Python Developer,1,334,Django Developer,0.27524545278631657,"sap, aws, react",-118.75844827586205
580,Python Developer,2,902,Django Developer,0.2705368619994772,javascript,-118.75844827586205
580,Python Developer,3,244,Django Developer,0.2691586923325572,javascript,-118.75844827586205
581,Python Developer,1,1966,Backend Developer,0.2823855982555008,,-290.77436305732476
